uri,created,lastModified,lastDownloaded
http://artifactory.nagarro.local/artifactory/api/storage/CI-Automation-JAVA-Pipeline/com/nagarro/devops-tools/devops/demosampleapplication/1.0.0-SNAPSHOT/demosampleapplication-1.0.0-SNAPSHOT.pom,2021-05-14T02:32:48.746+05:30,2023-10-11T23:41:35.076+05:30,2022-02-18T12:35:02.767+05:30
http://artifactory.nagarro.local/artifactory/api/storage/CI-Automation-JAVA-Pipeline/com/nagarro/devops-tools/devops/demosampleapplication/1.0.0-SNAPSHOT/demosampleapplication-1.0.0-SNAPSHOT.war,2018-01-24T16:20:24.891+05:30,2023-10-11T23:41:34.263+05:30,2023-09-23T05:22:32.871+05:30
http://artifactory.nagarro.local/artifactory/api/storage/Accelerator-SitecoreJSS/Content/Project-788.zip,2022-07-13T11:49:18.324+05:30,2022-07-13T11:49:12.585+05:30,2023-10-05T17:56:26.085+05:30
http://artifactory.nagarro.local/artifactory/api/storage/Accelerator-SitecoreSXA/App_Data-102.zip,2022-01-14T09:52:06.393+05:30,2022-01-14T09:51:59.883+05:30,2023-05-12T16:49:52.297+05:30
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-42.tar.gz,2022-04-29T15:44:41.065+05:30,2023-09-25T09:59:09.358+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-43.tar.gz,2022-05-05T20:59:08.759+05:30,2023-09-25T10:17:43.798+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-37.tar.gz,2022-10-28T16:16:38.094+05:30,2023-09-22T19:25:16.227+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-4.tar.gz,2022-07-30T19:47:38.468+05:30,2023-09-22T19:40:10.165+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-34.tar.gz,2022-10-27T12:50:06.940+05:30,2023-09-22T17:56:09.930+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-33.tar.gz,2022-10-27T03:34:43.384+05:30,2023-09-22T16:43:55.165+05:30,2023-09-22T17:30:34.229+05:30
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-35.tar.gz,2022-10-27T15:17:55.519+05:30,2023-09-22T18:22:08.473+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-36.tar.gz,2022-10-28T13:49:24.463+05:30,2023-09-22T18:55:36.647+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-38.tar.gz,2022-04-29T15:17:01.766+05:30,2023-09-24T11:20:22.785+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/ivu_webcc/dist-5.tar.gz,2022-10-03T16:32:40.567+05:30,2023-09-25T10:44:40.089+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-manager/2.7/plexus-compiler-manager-2.7.jar,2016-08-16T16:03:40.142+05:30,2016-08-16T16:03:36.000+05:30,2023-04-25T17:37:19.433+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-manager/2.7/plexus-compiler-manager-2.7.pom,2016-08-16T15:35:28.635+05:30,2016-08-16T16:03:36.000+05:30,2023-04-25T17:37:19.257+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-javac/2.7/plexus-compiler-javac-2.7.pom,2016-08-16T15:36:04.800+05:30,2016-08-16T15:56:47.000+05:30,2023-04-25T17:37:19.285+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-javac/2.7/plexus-compiler-javac-2.7.jar,2016-08-16T15:56:51.244+05:30,2016-08-16T15:56:47.000+05:30,2023-04-25T17:37:19.468+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compilers/2.7/plexus-compilers-2.7.pom,2016-08-16T15:53:00.522+05:30,2016-08-16T15:52:55.000+05:30,2023-04-25T17:37:19.311+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-utils/2.0.4/plexus-utils-2.0.4.pom,2016-08-16T15:54:21.390+05:30,2016-08-16T15:54:17.000+05:30,2023-10-16T15:48:02.630+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-utils/3.0.22/plexus-utils-3.0.22.pom,2016-08-16T15:38:39.033+05:30,2016-08-16T15:38:35.000+05:30,2023-10-13T18:18:19.543+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler/2.7/plexus-compiler-2.7.pom,2016-08-16T15:32:52.962+05:30,2016-08-16T15:50:27.000+05:30,2023-04-25T17:37:19.216+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-api/2.7/plexus-compiler-api-2.7.jar,2016-08-16T16:01:35.769+05:30,2016-08-16T16:01:31.000+05:30,2023-04-25T17:37:19.408+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus-compiler-api/2.7/plexus-compiler-api-2.7.pom,2016-08-16T15:28:13.075+05:30,2016-08-16T16:01:31.000+05:30,2023-04-25T17:37:19.194+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/codehaus/plexus/plexus/4.0/plexus-4.0.pom,2016-08-16T15:37:10.204+05:30,2016-08-16T15:37:06.000+05:30,2023-10-16T15:48:03.321+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/shared/maven-shared-components/21/maven-shared-components-21.pom,2016-08-16T15:24:40.557+05:30,2016-08-16T15:22:46.000+05:30,2023-10-13T18:18:19.363+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/shared/maven-shared-utils/3.0.0/maven-shared-utils-3.0.0.jar,2016-08-16T15:56:11.822+05:30,2016-08-16T15:56:06.000+05:30,2023-10-13T18:18:19.602+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/shared/maven-shared-utils/3.0.0/maven-shared-utils-3.0.0.pom,2016-08-16T15:18:37.714+05:30,2016-08-16T15:56:06.000+05:30,2023-10-13T18:18:19.309+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/maven-parent/27/maven-parent-27.pom,2016-08-16T15:14:29.908+05:30,2016-08-16T15:14:22.000+05:30,2023-10-13T18:18:18.916+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/maven-parent/25/maven-parent-25.pom,2016-08-16T15:26:18.115+05:30,2016-08-16T15:26:08.000+05:30,2023-10-13T18:18:19.408+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/plugins/maven-compiler-plugin/3.5.1/maven-compiler-plugin-3.5.1.pom,2016-08-16T14:29:37.027+05:30,2016-08-16T14:29:15.000+05:30,2023-04-25T17:36:33.688+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/maven/plugins/maven-compiler-plugin/3.5.1/maven-compiler-plugin-3.5.1.jar,2016-08-16T14:26:48.394+05:30,2016-08-16T14:29:15.000+05:30,2023-04-25T17:36:33.751+05:30
http://artifactory.nagarro.local/artifactory/api/storage/plugins-release-local/org/apache/apache/17/apache-17.pom,2016-08-16T15:15:42.351+05:30,2016-08-16T15:15:35.000+05:30,2023-10-13T18:18:18.955+05:30
http://artifactory.nagarro.local/artifactory/api/storage/Maven_central-cache/org/apache/commons/commons-pool2/2.2/commons-pool2-2.2.pom,2017-06-05T12:55:51.217+05:30,2014-02-21T20:15:29.000+05:30,2023-10-16T19:41:57.527+05:30
http://artifactory.nagarro.local/artifactory/api/storage/Maven_central-cache/org/apache/commons/commons-pool2/2.2/commons-pool2-2.2.jar,2017-06-05T12:55:53.344+05:30,2014-02-21T20:15:25.000+05:30,2023-10-16T19:41:57.728+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-root/2.2.2/subscribe-vehicle-root-2.2.2.pom,2022-05-06T13:05:36.905+05:30,2023-05-19T15:02:22.917+05:30,2023-10-11T13:44:54.913+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-root/2.2.0/subscribe-vehicle-root-2.2.0.pom,2021-08-17T13:29:10.464+05:30,2022-05-10T19:04:45.402+05:30,2023-10-18T15:00:40.760+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-service/2.2.2/subscribe-vehicle-service-2.2.2.pom,2022-05-06T13:05:51.125+05:30,2023-05-19T15:02:28.848+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-service/2.2.2/subscribe-vehicle-service-2.2.2.jar,2022-05-06T13:05:51.024+05:30,2023-05-19T15:02:22.935+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-dto/2.2.2/subscribe-vehicle-dto-2.2.2.jar,2022-05-06T13:05:37.033+05:30,2023-05-19T15:02:22.935+05:30,2023-10-11T13:45:00.545+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-dto/2.2.2/subscribe-vehicle-dto-2.2.2.pom,2022-05-06T13:05:37.229+05:30,2023-05-19T15:02:23.216+05:30,2023-10-11T13:44:55.256+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-dto/2.2.0/subscribe-vehicle-dto-2.2.0.jar,2021-08-17T13:29:11.293+05:30,2022-05-10T19:04:45.653+05:30,2023-10-18T15:00:50.236+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-dto/2.2.0/subscribe-vehicle-dto-2.2.0.pom,2021-08-17T13:29:11.408+05:30,2022-05-10T19:04:45.846+05:30,2023-10-18T15:00:40.682+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subsribe-vehicle-cache/2.2.2/subsribe-vehicle-cache-2.2.2.jar,2022-05-06T13:05:37.378+05:30,2023-05-19T15:02:23.301+05:30,2023-10-11T13:45:00.576+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subsribe-vehicle-cache/2.2.2/subsribe-vehicle-cache-2.2.2.pom,2022-05-06T13:05:37.429+05:30,2023-05-19T15:02:23.384+05:30,2023-10-11T13:44:55.725+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subsribe-vehicle-cache/2.2.0/subsribe-vehicle-cache-2.2.0.jar,2021-08-17T13:29:10.420+05:30,2022-05-10T19:04:45.501+05:30,2023-10-18T15:00:54.824+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subsribe-vehicle-cache/2.2.0/subsribe-vehicle-cache-2.2.0.pom,2021-08-17T13:29:10.903+05:30,2022-05-10T19:04:45.605+05:30,2023-10-18T15:00:41.056+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-client/2.2.2/subscribe-vehicle-client-2.2.2.pom,2022-05-06T13:05:37.376+05:30,2023-05-19T15:02:23.278+05:30,2023-10-11T13:44:54.351+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-client/2.2.2/subscribe-vehicle-client-2.2.2.jar,2022-05-06T13:05:37.278+05:30,2023-05-19T15:02:23.227+05:30,2023-10-11T13:45:00.636+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-client/2.2.0/subscribe-vehicle-client-2.2.0.pom,2021-08-17T13:29:11.298+05:30,2022-05-10T19:04:45.817+05:30,2023-10-18T15:00:40.894+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/subscribe/subscribe-vehicle-client/2.2.0/subscribe-vehicle-client-2.2.0.jar,2021-08-17T13:29:11.141+05:30,2022-05-10T19:04:45.774+05:30,2023-10-18T15:00:52.698+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-vehicle-client/1.0.0/common-vehicle-client-1.0.0.jar,2022-02-23T14:28:01.929+05:30,2023-03-31T17:31:46.379+05:30,2023-08-18T11:06:44.371+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-vehicle-client/1.0.0/common-vehicle-client-1.0.0.pom,2022-02-23T14:28:02.226+05:30,2023-03-31T17:31:46.473+05:30,2023-08-18T11:06:39.583+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-dto/1.0.0/common-msil-dms-dto-1.0.0.pom,2022-07-12T19:38:01.238+05:30,2023-05-19T16:33:42.822+05:30,2023-08-28T16:20:05.317+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-dto/1.0.0/common-msil-dms-dto-1.0.0.jar,2022-07-12T19:38:01.203+05:30,2023-05-19T16:33:42.658+05:30,2023-08-28T16:20:08.999+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-service/1.0.0/common-msil-dms-service-1.0.0.pom,2022-07-12T19:38:20.467+05:30,2023-05-19T16:33:44.857+05:30,2022-08-08T15:07:34.766+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-service/1.0.0/common-msil-dms-service-1.0.0.jar,2022-07-12T19:38:20.428+05:30,2023-05-19T16:33:42.667+05:30,2022-08-29T14:23:50.638+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-trv-dto/1.0.0/common-msil-dms-trv-dto-1.0.0.pom,2022-10-19T17:28:56.536+05:30,2023-06-21T19:01:17.493+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-trv-dto/1.0.0/common-msil-dms-trv-dto-1.0.0.jar,2022-10-19T17:28:56.485+05:30,2023-06-21T19:01:17.397+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-trv-service/1.0.0/common-msil-dms-trv-service-1.0.0.jar,2022-10-19T17:29:11.896+05:30,2023-06-21T19:01:17.396+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-trv-service/1.0.0/common-msil-dms-trv-service-1.0.0.pom,2022-10-19T17:29:11.960+05:30,2023-06-21T19:01:19.379+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-vehicle-root/1.0.0/common-vehicle-root-1.0.0.pom,2022-02-23T14:28:02.352+05:30,2023-03-31T17:31:46.521+05:30,2023-08-18T11:06:39.708+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-vehicle-dto/1.0.0/common-vehicle-dto-1.0.0.pom,2022-02-23T14:28:02.220+05:30,2023-03-31T17:31:46.472+05:30,2023-08-18T11:06:39.840+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-vehicle-dto/1.0.0/common-vehicle-dto-1.0.0.jar,2022-02-23T14:28:02.061+05:30,2023-03-31T17:31:46.388+05:30,2023-08-18T11:06:44.340+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-root/1.0.0/common-msil-mi-root-1.0.0.pom,2022-06-28T15:23:05.914+05:30,2023-04-04T16:24:17.982+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.0.0/masterdata-client-2.0.0.jar,2021-04-22T20:18:33.627+05:30,2021-08-18T17:45:04.781+05:30,2023-05-24T14:21:23.975+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.0.0/masterdata-client-2.0.0.pom,2021-04-22T20:18:33.749+05:30,2021-08-18T17:45:04.833+05:30,2023-05-24T14:21:21.400+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.1.0/masterdata-client-2.1.0.pom,2021-08-03T11:07:45.925+05:30,2021-08-20T11:40:56.397+05:30,2023-05-19T14:58:48.817+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.1.0/masterdata-client-2.1.0.jar,2021-08-03T11:07:45.869+05:30,2021-08-20T11:40:56.339+05:30,2023-05-19T14:57:28.069+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.2.0/masterdata-client-2.2.0.pom,2021-08-20T13:07:31.721+05:30,2023-03-16T20:31:42.630+05:30,2023-10-18T15:00:40.482+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-client/2.2.0/masterdata-client-2.2.0.jar,2021-08-20T13:07:31.592+05:30,2023-03-16T20:31:42.579+05:30,2023-10-18T15:00:58.222+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-trv-root/1.0.0/common-msil-dms-trv-root-1.0.0.pom,2022-10-19T17:28:56.324+05:30,2023-06-21T19:01:17.384+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-root/2.0.0/masterdata-root-2.0.0.pom,2021-04-22T20:18:33.003+05:30,2021-08-18T17:45:04.534+05:30,2023-05-24T14:21:21.472+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-root/2.1.0/masterdata-root-2.1.0.pom,2021-08-03T11:07:45.603+05:30,2021-08-20T11:40:56.182+05:30,2023-09-25T15:01:15.589+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-root/2.2.0/masterdata-root-2.2.0.pom,2021-08-20T13:07:31.056+05:30,2023-03-16T20:31:42.420+05:30,2023-10-18T14:59:51.414+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-cache/1.0.0/common-msil-mi-cache-1.0.0.pom,2022-06-28T15:23:05.868+05:30,2023-04-04T16:24:17.932+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-cache/1.0.0/common-msil-mi-cache-1.0.0.jar,2022-06-28T15:23:05.639+05:30,2023-04-04T16:24:17.844+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.0.0/masterdata-dto-2.0.0.pom,2021-04-22T20:18:33.638+05:30,2021-08-18T17:45:04.708+05:30,2023-05-24T14:21:21.660+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.0.0/masterdata-dto-2.0.0.jar,2021-04-22T20:18:33.256+05:30,2021-08-18T17:45:04.686+05:30,2023-05-24T14:21:24.283+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.1.0/masterdata-dto-2.1.0.pom,2021-08-03T11:07:45.831+05:30,2021-08-20T11:40:56.390+05:30,2023-09-25T15:01:15.255+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.1.0/masterdata-dto-2.1.0.jar,2021-08-03T11:07:45.773+05:30,2021-08-20T11:40:56.322+05:30,2023-09-25T15:01:21.262+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.2.0/masterdata-dto-2.2.0.jar,2021-08-20T13:07:31.301+05:30,2023-03-16T20:31:42.432+05:30,2023-10-18T15:00:06.295+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-dto/2.2.0/masterdata-dto-2.2.0.pom,2021-08-20T13:07:31.436+05:30,2023-03-16T20:31:42.517+05:30,2023-10-18T14:59:51.311+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-service/1.0.0/common-msil-mi-service-1.0.0.pom,2022-06-28T15:23:19.592+05:30,2023-04-04T16:24:23.598+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-service/1.0.0/common-msil-mi-service-1.0.0.jar,2022-06-28T15:23:19.528+05:30,2023-04-04T16:24:17.861+05:30,2023-02-27T18:05:19.568+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-cache/2.0.0/masterdata-cache-2.0.0.pom,2021-04-27T17:38:20.736+05:30,2021-08-18T17:45:04.745+05:30,2023-05-24T14:21:21.727+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-cache/2.0.0/masterdata-cache-2.0.0.jar,2021-04-27T17:38:20.413+05:30,2021-08-18T17:45:04.686+05:30,2023-05-24T14:21:23.963+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-cache/2.2.0/masterdata-cache-2.2.0.jar,2021-08-20T13:07:31.453+05:30,2023-03-16T20:31:42.545+05:30,2023-10-18T15:00:59.847+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/masterdata-cache/2.2.0/masterdata-cache-2.2.0.pom,2021-08-20T13:07:31.593+05:30,2023-03-16T20:31:42.601+05:30,2023-10-18T15:00:40.585+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-root/1.0.0/common-msil-dms-root-1.0.0.pom,2022-07-12T19:38:01.221+05:30,2023-05-19T16:33:42.846+05:30,2023-08-28T16:20:05.413+05:30
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-cache/1.0.0/common-msil-dms-cache-1.0.0.jar,2022-07-12T19:38:01.073+05:30,2023-05-19T16:33:42.658+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-dms-cache/1.0.0/common-msil-dms-cache-1.0.0.pom,2022-07-12T19:38:01.181+05:30,2023-05-19T16:33:42.815+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-dto/1.0.0/common-msil-mi-dto-1.0.0.jar,2022-06-28T15:23:05.707+05:30,2023-04-04T16:24:17.844+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/msmp-jfrog-repo/com/maruti/common/common-msil-mi-dto/1.0.0/common-msil-mi-dto-1.0.0.pom,2022-06-28T15:23:05.898+05:30,2023-04-04T16:24:17.930+05:30,
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib/2.2/cglib-2.2.pom,2016-12-02T11:28:14.141+05:30,2008-10-28T07:31:39.000+05:30,2023-10-16T19:41:40.415+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib/2.2/cglib-2.2.jar,2016-12-02T11:29:23.386+05:30,2008-10-28T07:31:39.000+05:30,2023-10-16T19:41:42.253+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib/2.1_3/cglib-2.1_3.pom,2021-07-07T11:07:53.142+05:30,2008-08-31T17:15:43.000+05:30,2023-10-16T19:41:45.624+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib-nodep/3.2.4/cglib-nodep-3.2.4.pom,2018-01-19T12:30:24.801+05:30,2016-06-24T21:00:25.000+05:30,2023-04-25T17:36:34.437+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib-nodep/3.2.4/cglib-nodep-3.2.4.jar,2018-01-19T12:31:44.663+05:30,2016-06-24T21:00:25.000+05:30,2023-04-25T17:37:17.415+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/cglib/cglib-parent/3.2.4/cglib-parent-3.2.4.pom,2018-01-19T12:30:25.758+05:30,2016-06-24T20:59:08.000+05:30,2023-04-25T17:36:34.516+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/commons-net/commons-net/3.3/commons-net-3.3.jar,2021-07-07T11:09:23.272+05:30,2013-06-08T04:22:23.000+05:30,2023-10-16T19:41:56.053+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/commons-net/commons-net/3.3/commons-net-3.3.pom,2021-07-07T11:09:13.988+05:30,2013-06-08T04:22:25.000+05:30,2023-10-16T19:41:55.298+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.3.04/xml-apis-1.3.04.pom,2016-10-07T01:58:16.155+05:30,2008-08-31T17:15:24.000+05:30,2023-10-16T19:41:38.462+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.3.03/xml-apis-1.3.03.pom,2016-11-29T15:34:55.439+05:30,2008-08-31T17:15:24.000+05:30,2023-10-16T19:41:38.103+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.4.01/xml-apis-1.4.01.pom,2018-03-19T13:54:24.858+05:30,2011-08-20T05:41:11.000+05:30,2023-10-16T15:46:46.837+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.4.01/xml-apis-1.4.01.jar,2018-03-19T13:55:05.117+05:30,2011-08-20T05:41:11.000+05:30,2023-10-16T15:46:49.968+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.0.b2/xml-apis-1.0.b2.jar,2016-12-02T11:29:21.745+05:30,2008-08-31T17:15:24.000+05:30,2023-10-16T19:41:41.676+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/1.0.b2/xml-apis-1.0.b2.pom,2016-12-02T11:28:06.227+05:30,2008-08-31T17:15:24.000+05:30,2023-10-16T19:41:37.052+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xml-apis/2.0.2/xml-apis-2.0.2.pom,2017-10-15T16:21:41.054+05:30,2005-11-22T23:58:38.000+05:30,2023-10-16T19:41:38.240+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xmlParserAPIs/2.0.2/xmlParserAPIs-2.0.2.jar,2021-07-07T11:07:10.261+05:30,2008-08-31T17:15:23.000+05:30,2023-10-16T19:41:42.056+05:30
http://artifactory.nagarro.local/artifactory/api/storage/jcenter-cache/xml-apis/xmlParserAPIs/2.0.2/xmlParserAPIs-2.0.2.pom,2021-07-07T11:06:37.745+05:30,2005-11-09T03:36:00.000+05:30,2023-10-16T19:41:39.143+05:30
